"date.obs" "name.stat" "lon.stat" "lat.stat" "forecast" "obs"
"78" "2000011200" " KDLS" "-121.17" "45.62" "4.337" "2.828"
"79" "2000011200" " KSKA" "-117.65" "47.62" "0.66" "1.161"
"80" "2000011200" " CWPR" "-120.52" "49.47" "-2.193" "-7.172"
"81" "2000011200" " CWEL" "-123.82" "49.2" "6.663" "5.05"
"82" "2000011200" " CWKV" "-121.23" "49.28" "-2.349" "-2.172"
"83" "2000011200" " CZPC" "-113.98" "49.52" "-4.497" "-16.061"
"84" "2000011200" " CWAE" "-122.95" "50.13" "-3.887" "-2.728"
"85" "2000011200" " CWCL" "-121.5" "51.15" "-6.09" "-7.728"
"86" "2000011200" " CWLY" "-121.58" "50.23" "-2.569" "-2.172"
"87" "2000011200" " CWSW" "-114.88" "49.75" "-5.84" "-7.172"
"88" "2000011200" " CWYJ" "-123.3" "48.45" "6.586" "5.05"
"89" "2000011200" " CWYY" "-119.43" "49.03" "-0.921" "1.161"
"90" "2000011200" " CWSK" "-123.17" "49.78" "0.101" "0.05"
"91" "2000011200" " CYRV" "-118.18" "50.97" "-4.381" "-2.172"
"92" "2000011200" " CYXC" "-115.78" "49.6" "-3.668" "-3.839"
"93" "2000011200" " CYZT" "-127.37" "50.68" "2.721" "1.161"
"94" "2000011200" " CYQL" "-112.8" "49.63" "-3.187" "-16.061"
"95" "2000011200" " CYCD" "-123.87" "49.05" "4.186" "2.828"
"96" "2000011200" " CYCG" "-117.63" "49.3" "-1.556" "-1.061"
"97" "2000011200" " CYKA" "-120.45" "50.7" "-2.314" "-1.061"
"98" "2000011200" " CYLW" "-119.38" "49.97" "-1.415" "-1.061"
"99" "2000011200" " CYPW" "-124.5" "49.83" "3.222" "2.828"
"100" "2000011200" " CYYF" "-119.6" "49.47" "-2.116" "0.05"
"101" "2000011200" " CWGT" "-124.43" "49.48" "6.065" "5.05"
"102" "2000011200" " CWJV" "-119.3" "50.23" "-2.465" "-2.172"
"103" "2000011200" " CWDK" "-113.63" "50" "-4.76" "-17.172"
"104" "2000011200" " CWUS" "-119.65" "49.57" "-2.228" "-1.061"
"105" "2000011200" " CWVF" "-123.3" "49.1" "7.03" "3.939"
"106" "2000011200" " CWMR" "-123.92" "49.47" "5.326" "5.05"
"107" "2000011200" " CWMS" "-128.72" "52.27" "4.512" "2.272"
"108" "2000011200" " CWPI" "-127.73" "50.98" "5.806" "3.939"
"109" "2000011200" " CYWH" "-123.37" "48.42" "6.202" "5.05"
"110" "2000011200" " CYQQ" "-124.9" "49.72" "5.482" "5.05"
"111" "2000011200" " CYVR" "-123.17" "49.18" "5.411" "3.939"
"112" "2000011200" " CYXX" "-122.37" "49.03" "2.403" "2.828"
"113" "2000011200" " CYYJ" "-123.43" "48.65" "5.975" "5.05"
"114" "2000011200" " CWRT" "-114.48" "49.63" "-6.034" "-13.839"
"115" "2000011200" " CWSL" "-119.28" "50.7" "-1.82" "-1.061"
"116" "2000011200" " CWSP" "-123.92" "48.38" "4.492" "5.05"
"117" "2000011200" " CWGP" "-122.73" "50.3" "-1.685" "-2.172"
"118" "2000011200" " CWHC" "-123.12" "49.3" "3.379" "5.05"
"119" "2000011200" " CWZA" "-121.77" "49.25" "1.158" "2.272"
"120" "2000011200" " CWNM" "-117.3" "49.5" "-2.443" "0.05"
"121" "2000011200" " CWPF" "-123.43" "48.43" "5.625" "5.05"
"122" "2000011200" " CWJR" "-116.5" "49.08" "-1.415" "-2.172"
"123" "2000011200" " CWKH" "-123.58" "48.58" "3.218" "1.161"
"124" "2000011200" " CWLM" "-123.32" "48.42" "6.437" "3.939"
"125" "2000011200" " CWMM" "-122.68" "49.2" "2.443" "2.828"
"126" "2000011200" " CWVV" "-123.45" "48.53" "4.092" "5.05"
"127" "2000011200" " CWWK" "-122.78" "49.02" "4.925" "2.828"
"128" "2000011200" " CWRU" "-127.93" "50.12" "6.181" "2.828"
"129" "2000011200" " CWBG" "-123.08" "51.25" "-10.064" "-7.172"
"130" "2000011200" " CWXM" "-125.87" "50.4" "3.758" "2.828"
"131" "2000011200" " CWME" "-127.47" "52.18" "-0.748" "-1.061"
"132" "2000011200" " CWFG" "-128.9" "50.82" "6.212" "3.939"
"133" "2000011200" " CWAC" "-124.83" "48.67" "4.878" "2.272"
"134" "2000011200" " CWEB" "-126.55" "49.38" "5.977" "3.939"
"135" "2000011200" " CWNP" "-117.82" "50.27" "-2.722" "-2.172"
"136" "2000011200" " CWWA" "-123.18" "49.33" "2.601" "2.272"
"137" "2000011200" "46027" "-124.38" "41.85" "9.64" "10.606"
"138" "2000011200" "46050" "-124.53" "44.62" "9.061" "6.717"
"139" "2000011200" "46029" "-124.5" "46.12" "8.859" "6.717"
"140" "2000011200" "46131" "-124.985" "49.907" "6.408" "5.606"
"141" "2000011200" "46185" "-129.8" "52.42" "5.462" "2.828"
"142" "2000011200" "46132" "-127.922" "49.732" "6.792" "6.161"
"143" "2000011200" "46204" "-128.8" "51.4" "5.86" "4.494"
"144" "2000011200" "46207" "-129.91" "50.86" "6.278" "4.494"
"145" "2000011200" "46146" "-123.727" "49.34" "6.142" "5.05"
"146" "2000011200" "46206" "-126" "48.833" "6.859" "6.161"
"147" "2000011200" "TTIW1" "-124.74" "48.39" "6.72" "3.939"
"148" "2000011200" "DESW1" "-124.49" "47.68" "6.518" "5.05"
"149" "2000011200" "WPOW1" "-122.435" "47.658" "5.037" "5.606"
"150" "2000011200" "NWPO3" "-124.07" "44.61" "4.38" "4.494"
"151" "2000011200" "CARO3" "-124.38" "43.34" "8.603" "6.717"
"152" "2000011200" "SISW1" "-122.84" "48.32" "6.772" "5.606"
"153" "2000011200" "46024" "-128.745" "51.375" "5.884" "3.939"
"154" "2000011200" " K84S" "-124.11" "46.91" "5.501" "5.606"
"155" "2000011200" " K82S" "-124.05" "46.28" "6.764" "4.494"
"156" "2000011200" " K88S" "-123.91" "45.56" "2.642" "5.606"
"157" "2000011200" " KGTX" "-127.1" "49.5" "7.109" "6.161"
"158" "2000011200" "3ENI3" "-128.8" "48" "7.554" "3.939"
"159" "2000011200" " UAGJ" "-124.9" "42.3" "9.602" "13.939"
"160" "2000011200" "TEEPE" "-117.482" "48.664" "-1.757" "-2.172"
"161" "2000011200" "BOGAR" "-121.069" "40.669" "1.919" "3.383"
"162" "2000011200" "SLATE" "-123.354" "41.864" "0.607" "1.161"
"163" "2000011200" "COLLI" "-122.948" "41.777" "-0.552" "1.161"
"164" "2000011200" "SOMES" "-123.479" "41.379" "6.856" "5.05"
"165" "2000011200" "LADDE" "-121.301" "40.801" "0.376" "3.939"
"166" "2000011200" "ASHCR" "-121.977" "41.278" "1.998" "1.161"
"167" "2000011200" "MIDNI" "-118.101" "47.934" "-0.401" "1.161"
"168" "2000011200" "POLLY" "-121.446" "45.459" "0.444" "-0.506"
"169" "2000011200" "ROUND" "-121.717" "43.764" "-1.911" "-1.617"
"170" "2000011200" "STRAW" "-120.846" "42.189" "0.043" "2.272"
"171" "2000011200" "SUMMI" "-120.246" "42.199" "-0.204" "2.272"
"172" "2000011200" "YELLO" "-122.417" "44.6" "-0.179" "0.05"
"173" "2000011200" "HORSE" "-122.4" "44.941" "0.947" "0.606"
"174" "2000011200" "TROU9" "-122.577" "44.113" "0.158" "1.717"
"175" "2000011200" "BRUSH" "-122.85" "44.283" "0.431" "0.606"
"176" "2000011200" "HAWLE" "-122.835" "43.714" "0.102" "1.161"
"177" "2000011200" "WILKI" "-123.716" "44.333" "1.24" "0.05"
"178" "2000011200" "RYEMO" "-123.533" "45.217" "0.536" "0.606"
"179" "2000011200" "MTYON" "-123.326" "43.639" "3.512" "1.717"
"180" "2000011200" "TRIAN" "-116.589" "42.829" "2.021" "3.383"
"181" "2000011200" "BALDM" "-118.404" "43.556" "0.511" "2.828"
"182" "2000011200" "NORTH" "-120.539" "45.028" "-0.424" "-0.506"
"183" "2000011200" "BLUED" "-120.337" "41.055" "1.039" "3.939"
"184" "2000011200" "TEXAS" "-118.451" "41.802" "1.023" "6.717"
"185" "2000011200" "SIARD" "-117.625" "40.394" "8.215" "13.939"
"186" "2000011200" "DRYCA" "-119.117" "41.492" "3.337" "10.05"
"187" "2000011200" "FORTR" "-120.842" "43.425" "0.257" "3.383"
"188" "2000011200" "FISHF" "-119.178" "42.472" "1.132" "7.828"
"189" "2000011200" "BLUEC" "-117.934" "44.67" "0.073" "2.272"
"190" "2000011200" "REDBU" "-117.835" "43.536" "2.854" "3.939"
"191" "2000011200" "FIELD" "-122.283" "43.733" "1.004" "0.606"
"192" "2000011200" "GRAND" "-122.577" "43.416" "1.282" "0.606"
"193" "2000011200" "COFFE" "-120.62" "42.55" "0.717" "3.939"
"194" "2000011200" "TIMOT" "-121.358" "43.243" "-0.492" "-0.506"
"195" "2000011200" "PEBBL" "-121.983" "44.233" "-0.44" "1.161"
"196" "2000011200" "EMIGR" "-122.218" "43.468" "0.807" "0.606"
"197" "2000011200" "MTSH2" "-122.317" "41.315" "5.79" "2.828"
"198" "2000011200" "BURNT" "-123.843" "43.219" "2.556" "1.717"
"199" "2000011200" "CRANB" "-116.132" "43.672" "0.332" "6.717"
"200" "2000011200" "CURLE" "-116.126" "43.642" "0.906" "6.161"
"201" "2000011200" "DOUGL" "-119.898" "47.62" "-1.459" "-0.506"
"202" "2000011200" "JUNIP" "-118.879" "46.365" "3.259" "4.494"
"203" "2000011200" "ROCKC" "-119.656" "42.547" "0.27" "3.939"
"204" "2000011200" "CATNI" "-119.495" "41.92" "0.863" "3.939"
"205" "2000011200" "SALTC" "-120.666" "44.044" "-1.033" "3.383"
"206" "2000011200" "QUAR2" "-122.933" "41.6" "0.795" "5.606"
"207" "2000011200" "CALLA" "-122.8" "41.315" "2.284" "10.05"
"208" "2000011200" "SAWYE" "-123.129" "41.3" "4.776" "6.161"
"209" "2000011200" "OAKMO" "-121.983" "41.012" "5.013" "5.606"
"210" "2000011200" " SIMS" "-122.373" "41.075" "4.713" "5.606"
"211" "2000011200" "CABIN" "-121.05" "43.5" "0.118" "2.272"
"212" "2000011200" "MOUNT" "-122.435" "42.937" "0.203" "0.606"
"213" "2000011200" "VANBR" "-121.787" "41.637" "0.77" "1.161"
"214" "2000011200" "BALDK" "-124.033" "42.7" "0.923" "0.606"
"215" "2000011200" "QUAIL" "-124.033" "42.217" "3.437" "4.494"
"216" "2000011200" "ONION" "-123.4" "42.3" "-0.204" "1.161"
"217" "2000011200" "LANEC" "-118.256" "48.617" "-2.719" "-3.283"
"218" "2000011200" "PALMO" "-117.583" "48.389" "-1.107" "-1.061"
"219" "2000011200" "WASHI" "-120.647" "48.525" "-7.417" "-7.172"
"220" "2000011200" "PATJE" "-120.925" "45.322" "1.013" "0.05"
"221" "2000011200" "ANTE3" "-116.764" "41.685" "1.716" "7.828"
"222" "2000011200" "MORGA" "-117.283" "44.517" "-0.086" "0.05"
"223" "2000011200" "RIDDL" "-118.498" "43.101" "-0.327" "3.383"
"224" "2000011200" "WAGON" "-119.881" "43.34" "-1.177" "0.05"
"225" "2000011200" "FOXMO" "-119.563" "41.009" "2.791" "2.828"
"226" "2000011200" "JUNIF" "-119.776" "41.081" "4.109" "5.606"
"227" "2000011200" "HORS1" "-120.503" "40.631" "3.636" "5.05"
"228" "2000011200" "BARRE" "-119.939" "41.911" "0.411" "3.939"
"229" "2000011200" "AGNES" "-124.022" "42.33" "5.745" "1.717"
"230" "2000011200" "POWER" "-124.062" "42.871" "4.421" "4.494"
"231" "2000011200" "LAWSO" "-124.133" "42.417" "3.016" "5.05"
"232" "2000011200" "JRIDG" "-118.404" "45.114" "-1.458" "0.05"
"233" "2000011200" "BROWN" "-118.689" "48.535" "-2.614" "-1.617"
"234" "2000011200" "FOSTE" "-119.246" "42.974" "0.538" "5.606"
"235" "2000011200" "MOONH" "-118.671" "42.86" "0.251" "3.939"
"236" "2000011200" "PARKE" "-122.278" "42.106" "-0.417" "1.161"
"237" "2000011200" "CRAZY" "-123.604" "41.992" "1.26" "3.939"
"238" "2000011200" "GOLDM" "-118.464" "48.181" "-3.05" "-2.728"
"239" "2000011200" "NESPE" "-118.963" "48.136" "-0.574" "1.161"
"240" "2000011200" "BRAZI" "-122.594" "41.685" "1.818" "9.494"
"241" "2000011200" "WEEDA" "-122.454" "41.479" "2.482" "6.161"
"242" "2000011200" "DEVIL" "-120.671" "41.53" "0.712" "6.161"
"243" "2000011200" "ROUNA" "-121.464" "41.427" "-0.025" "2.828"
"244" "2000011200" "GRASD" "-120.782" "40.783" "2.03" "2.272"
"245" "2000011200" "SOLDI" "-121.586" "40.926" "1.74" "7.828"
"246" "2000011200" "OROVI" "-119.493" "48.964" "-1.269" "0.05"
"247" "2000011200" "LUCKY" "-115.993" "43.588" "1.531" "1.161"
"248" "2000011200" "SIGNA" "-123.78" "43.002" "0.473" "0.05"
"249" "2000011200" "HOTSP" "-114.669" "47.616" "-0.709" "-2.172"
"250" "2000011200" "PITTS" "-116.47" "45.638" "3.106" "6.161"
"251" "2000011200" "LN6PO" "-121.424" "40.671" "3.532" "8.383"
"252" "2000011200" "MTSHA" "-122.195" "41.345" "-2.579" "-3.283"
"253" "2000011200" "JETTE" "-114.235" "47.767" "-1.154" "-1.061"
"254" "2000011200" "TEPEE" "-121.031" "46.155" "0.234" "0.05"
"255" "2000011200" "KRAME" "-119.523" "48.273" "-1.812" "-0.506"
"256" "2000011200" "HEHEB" "-121.491" "44.966" "0.294" "0.05"
"257" "2000011200" "METOL" "-121.628" "44.609" "-0.417" "0.05"
"258" "2000011200" "MUTTO" "-121.194" "44.926" "-1.213" "-0.506"
"259" "2000011200" "ROBER" "-117.206" "45.682" "-0.718" "0.05"
"260" "2000011200" "SPART" "-117.338" "44.885" "-0.978" "0.05"
"261" "2000011200" "MINAM" "-117.633" "45.354" "0.024" "3.939"
"262" "2000011200" "BOULD" "-122" "44.983" "-0.158" "0.05"
"263" "2000011200" "CHILO" "-121.894" "42.577" "1.115" "3.939"
"264" "2000011200" "TOWNC" "-115.917" "43.933" "0.299" "0.606"
"265" "2000011200" "ILLIN" "-123.667" "42.117" "3.046" "0.606"
"266" "2000011200" "TUPPE" "-119.49" "45.071" "-0.798" "0.05"
"267" "2000011200" "ALDER" "-117.495" "46.273" "-0.206" "-2.172"
"268" "2000011200" " CASE" "-118.93" "44.971" "-0.154" "1.161"
"269" "2000011200" "SELDO" "-122.191" "42.407" "0.584" "2.828"
"270" "2000011200" "DEADI" "-122.317" "42.283" "0.295" "2.272"
"271" "2000011200" "SQUAW" "-123.017" "42.067" "0.033" "1.717"
"272" "2000011200" " STAR" "-123.067" "42.15" "2.875" "1.717"
"273" "2000011200" "DUNES" "-123.988" "43.963" "6.952" "4.494"
"274" "2000011200" "MERLI" "-123.397" "42.495" "4.846" "0.606"
"275" "2000011200" "COVER" "-116.933" "45.1" "-1.46" "-0.506"
"276" "2000011200" "BRACE" "-116.692" "42.359" "1.771" "3.939"
"277" "2000011200" "BROW2" "-120.249" "43.561" "0.366" "5.05"
"278" "2000011200" "BEACO" "-116.758" "40.558" "8.257" "13.383"
"279" "2000011200" "BASQU" "-118.979" "42.255" "1.189" "6.161"
"280" "2000011200" "DEADD" "-117.168" "44.326" "-0.265" "1.161"
"281" "2000011200" "ASHVA" "-120.686" "41.052" "3.395" "5.05"
"282" "2000011200" "GRASS" "-117.394" "42.626" "3.402" "5.05"
"283" "2000011200" "GERBE" "-121.139" "42.206" "0.417" "4.494"
"284" "2000011200" "BUFFA" "-119.79" "40.582" "8.389" "11.161"
"285" "2000011200" "FLAGS" "-117.729" "44.814" "-0.25" "-0.506"
"286" "2000011200" "RAVEN" "-120.316" "40.731" "3.913" "4.494"
"287" "2000011200" "BLUEW" "-119.122" "40.502" "7.517" "11.717"
"288" "2000011200" "MOREY" "-117.633" "41.456" "3.711" "10.05"
"289" "2000011200" "SAGEH" "-119.293" "43.515" "0.606" "5.05"
"290" "2000011200" "SKIHI" "-116.133" "44.95" "-1.606" "-0.506"
"291" "2000011200" "TEAPO" "-115.733" "44.9" "-1.866" "0.05"
"292" "2000011200" "SNAKE" "-116.722" "45.087" "-0.568" "1.161"
"293" "2000011200" "BUCKH" "-122.563" "42.12" "1.949" "8.383"
"294" "2000011200" "COLGA" "-121.606" "44.316" "-0.344" "0.05"
"295" "2000011200" "BLACK" "-121.813" "43.523" "-0.196" "0.05"
"296" "2000011200" "ALLIS" "-119.594" "43.925" "-0.048" "1.717"
"297" "2000011200" "COLDS" "-120.13" "44.35" "-0.23" "1.161"
"298" "2000011200" "SLIDE" "-120.28" "44.45" "-1.35" "-0.506"
"299" "2000011200" "BADGE" "-120.4" "44.03" "-0.991" "0.05"
"300" "2000011200" "BRIAR" "-119.763" "44.323" "-1.395" "0.05"
"301" "2000011200" "HAYST" "-121.13" "44.47" "-0.08" "3.383"
"302" "2000011200" "CANNI" "-123.917" "44.35" "2.931" "0.05"
"303" "2000011200" "CEDA4" "-123.467" "45.133" "0.299" "0.05"
"304" "2000011200" "HOYTC" "-121.422" "45.976" "-1.754" "1.717"
"305" "2000011200" "CALIM" "-121.56" "42.631" "-1.358" "-1.061"
"306" "2000011200" "CRANE" "-118.467" "44.167" "-0.79" "-1.061"
"307" "2000011200" "CROWF" "-118.95" "43.833" "-0.11" "2.828"
"308" "2000011200" "PROVO" "-123.23" "42.29" "2.891" "1.161"
"309" "2000011200" "CHEMU" "-121.787" "43.222" "0.808" "1.161"
"310" "2000011200" "POINT" "-117.702" "45.372" "-3.089" "-2.172"
"311" "2000011200" "LITT7" "-115.881" "44.091" "0.01" "0.606"
"312" "2000011200" "KEENE" "-118.921" "44.666" "-0.931" "1.717"
"313" "2000011200" "HURRI" "-123.635" "47.968" "-3.077" "-5.506"
"314" "2000011200" "MTWIL" "-121.628" "45.03" "-0.612" "-0.506"
"315" "2000011200" "MICRO" "-116.208" "43.599" "1.805" "5.05"
"316" "2000011200" "SCOTT" "-122.85" "41.853" "2.807" "8.939"
"317" "2000011200" "OAKK4" "-122.856" "41.6" "0.917" "8.383"
"318" "2000011200" "REDMD" "-124.301" "42.123" "6.774" "7.272"
"319" "2000011200" "MIDNB" "-118.094" "47.938" "-0.584" "-0.506"
"320" "2000011200" "PHILL" "-118.936" "42.826" "1.069" "6.161"
"321" "2000011200" "KELSA" "-117.986" "43.901" "-0.24" "2.272"
"322" "2000011200" "BULLF" "-120.114" "40.481" "5.937" "7.272"
"323" "2000011200" "BOARD" "-119.278" "44.593" "-0.767" "2.828"
"324" "2000011200" "JUNI1" "-120.472" "41.332" "1.932" "6.717"
"325" "2000011200" "KETTL" "-118.119" "48.608" "0.18" "0.05"
"326" "2000011200" "ABERN" "-123.1" "46.35" "-1.44" "-0.506"
"327" "2000011200" "LAVAB" "-121.33" "43.93" "-0.651" "0.05"
"328" "2000011200" "ENTIA" "-120.211" "47.674" "-0.23" "0.606"
"329" "2000011200" "CAMP2" "-121.05" "43.78" "0.281" "1.161"
"330" "2000011200" "REDBO" "-121.921" "45.027" "0.177" "0.05"
"331" "2000011200" "LOGCR" "-121.924" "45.511" "1.007" "0.05"
"332" "2000011200" "WAMIC" "-121.453" "45.241" "-0.194" "0.05"
"333" "2000011200" "BLUER" "-121.719" "45.508" "0.066" "-2.172"
"334" "2000011200" "WANDE" "-122.195" "45.109" "-1.095" "-1.061"
"335" "2000011200" "POORJ" "-120.11" "42.927" "0.767" "5.606"
"336" "2000011200" "AHTAN" "-120.71" "46.55" "1.367" "0.606"
"337" "2000011200" "MAZW1" "-120.4" "48.59" "-3.837" "-3.283"
"338" "2000011200" "MSRW1" "-120.412" "47.284" "-5.464" "-7.172"
"339" "2000011200" "TUMW1" "-120.698" "47.612" "-3.864" "-4.394"
"340" "2000011200" "ST9W1" "-121.111" "47.739" "-4.182" "-5.506"
"341" "2000011200" "STSW1" "-121.11" "47.73" "-3.448" "-3.839"
"342" "2000011200" "SK9W1" "-121.11" "47.75" "-4.6" "-6.061"
"343" "2000011200" "ALPW1" "-121.424" "47.445" "-4.082" "-4.394"
"344" "2000011200" "CHPW1" "-121.516" "46.873" "-5.665" "-4.394"
"345" "2000011200" "PVCW1" "-121.733" "46.788" "-4.634" "-6.061"
"346" "2000011200" "CMTW1" "-121.469" "46.938" "-6.171" "-4.95"
"347" "2000011200" "WHPW1" "-121.42" "46.62" "-4.64" "-5.506"
"348" "2000011200" "MSHW1" "-122.32" "46.32" "-0.004" "0.606"
"349" "2000011200" "TIMO3" "-121.712" "45.347" "-3.561" "-3.839"
"350" "2000011200" "MHMO3" "-121.65" "45.331" "-3.205" "-4.394"
"351" "2000011200" "GVTO3" "-121.761" "45.18" "-1.626" "-3.283"
"352" "2000011200" "MBKW1" "-121.68" "48.87" "-4.062" "-2.172"
"353" "2000011200" "WPFW1" "-120.658" "48.529" "-7.276" "-7.172"
"354" "2000011200" "SNOW1" "-121.411" "47.43" "-2.572" "0.05"
"355" "2000011200" "HURW1" "-123.503" "47.972" "-2.759" "-5.506"
"356" "2000011200" "CRAO3" "-122.14" "42.91" "-0.492" "-0.506"
"357" "2000011200" "WILVL" "-122.73" "45.3" "2.501" "6.161"
"358" "2000011200" "ETNVL" "-122.27" "46.87" "3.543" "3.939"
"359" "2000011200" "BMRTN" "-122.65" "47.57" "4.354" "3.383"
"360" "2000011200" "CHMCM" "-122.77" "48" "4.387" "3.383"
"361" "2000011200" "MCCLE" "-123.27" "47.05" "2.634" "2.828"
"362" "2000011200" "PEELL" "-123.28" "46.57" "1.442" "2.828"
"363" "2000011200" "RNTON" "-122.18" "47.5" "4.946" "4.494"
"364" "2000011200" "PACSC" "-122.33" "47.62" "4.856" "3.939"
"365" "2000011200" "SVRDL" "-122.68" "47.63" "4.323" "2.828"
"366" "2000011200" "UNVPL" "-122.53" "47.2" "5.266" "3.939"
"367" "2000011200" "BAINW" "-122.52" "47.63" "4.382" "3.939"
"368" "2000011200" "TMWTR" "-122.9" "47" "4.237" "5.05"
"369" "2000011200" "LANGL" "-122.4" "48" "5.25" "1.717"
